,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class
307,787.0,798.0,2887288.0,2887307.0,137.0,21.0,19.0,15397.0,95.0,131.0,1690.0,1.0,0.0,70.0,0.9314,0.3445,0.5789,0.0065,0.5238,1.0,1.0,2.1367,1.0414,1.2787,0.4211,-0.122,0.3494,1.0
308,1333.0,1347.0,1436808.0,1436820.0,121.0,17.0,12.0,11890.0,67.0,125.0,1356.0,0.0,1.0,40.0,0.0133,0.2798,0.8571,0.0103,0.8235,1.0,0.0,2.0828,1.1461,1.0792,-0.1429,-0.2323,0.2901,1.0
309,1361.0,1371.0,3041016.0,3041025.0,56.0,12.0,9.0,6345.0,102.0,127.0,1692.0,1.0,0.0,70.0,0.3794,0.3778,0.9,0.0059,0.8333,1.0,0.0,1.7482,1.0,0.9542,-0.1,-0.1148,0.1954,1.0
310,233.0,259.0,1482749.0,1482753.0,60.0,26.0,4.0,7043.0,111.0,127.0,1654.0,1.0,0.0,69.0,0.2817,0.4231,0.1539,0.0157,1.0,1.0,0.0,1.7781,1.415,0.6021,-0.8461,-0.0829,0.2105,1.0
311,211.0,615.0,2277118.0,2277134.0,3256.0,417.0,106.0,345545.0,89.0,127.0,1356.0,0.0,1.0,40.0,0.3112,0.4963,0.0396,0.2979,0.9688,0.1509,0.0,3.5127,2.6064,1.2041,-0.9604,-0.1709,1.0,1.0
312,208.0,228.0,134103.0,134190.0,952.0,79.0,90.0,83708.0,77.0,103.0,1394.0,0.0,1.0,220.0,0.2984,0.4529,0.2299,0.0143,0.2532,0.9667,1.0,2.9786,1.301,1.9395,0.7701,-0.3131,0.9999,1.0
313,375.0,388.0,428222.0,428235.0,59.0,20.0,15.0,5791.0,87.0,126.0,1360.0,1.0,0.0,300.0,0.5515,0.6509,1.0,0.0096,0.65,0.8667,0.5,1.7708,1.1139,1.1139,0.0,-0.2332,0.2914,1.0
314,485.0,493.0,1105756.0,1105768.0,75.0,11.0,12.0,8268.0,91.0,125.0,1696.0,0.0,1.0,60.0,0.5719,0.2188,0.6667,0.0047,0.7273,1.0,1.0,1.8751,0.9031,1.0792,0.3333,-0.1388,0.2018,1.0
315,325.0,385.0,508368.0,508656.0,6102.0,251.0,303.0,655912.0,87.0,133.0,1353.0,0.0,1.0,300.0,0.4804,0.6469,0.2083,0.0443,0.239,0.9505,1.0,3.7855,1.7781,2.4594,0.7917,-0.1602,1.0,1.0
316,1328.0,1334.0,1772580.0,1772598.0,64.0,14.0,19.0,7486.0,111.0,126.0,1358.0,0.0,1.0,40.0,0.0353,0.4074,0.3333,0.0044,0.4286,0.9474,1.0,1.8062,0.7782,1.2553,0.6667,-0.0862,0.215,1.0
317,762.0,774.0,1519328.0,1519344.0,149.0,16.0,16.0,16217.0,95.0,125.0,1656.0,1.0,0.0,80.0,0.9203,0.22399999999999998,0.75,0.0072,0.75,1.0,1.0,2.1732,1.0792,1.2041,0.25,-0.1497,0.3241,1.0
318,799.0,806.0,1029590.0,1029596.0,33.0,9.0,6.0,3751.0,105.0,126.0,1698.0,0.0,1.0,60.0,0.9411,0.2143,0.8571,0.0041,0.7778,1.0,0.0,1.5185,0.8451,0.7782,-0.1429,-0.11199999999999999,0.1499,1.0
319,1163.0,1171.0,2016193.0,2016200.0,52.0,8.0,7.0,6293.0,104.0,142.0,1620.0,1.0,0.0,70.0,0.5543,0.0714,0.875,0.0049,1.0,1.0,0.0,1.716,0.9031,0.8451,-0.125,-0.0545,0.1622,1.0
320,1644.0,1661.0,1554711.0,1554760.0,468.0,70.0,54.0,41524.0,80.0,101.0,1692.0,1.0,0.0,70.0,0.0366,0.4382,0.3469,0.01,0.2429,0.9074,1.0,2.6702,1.2305,1.6902,0.6531,-0.3068,0.9718,1.0
321,123.0,140.0,1477978.0,1477986.0,69.0,19.0,12.0,8701.0,113.0,142.0,1652.0,1.0,0.0,100.0,0.1489,0.4927,0.4706,0.0103,0.8947,0.6667,0.0,1.8389,1.2305,0.9031,-0.5294,-0.0148,0.2482,1.0
322,613.0,620.0,9228.0,9246.0,85.0,12.0,18.0,8495.0,88.0,124.0,1366.0,0.0,1.0,175.0,0.8975,0.3254,0.3889,0.0051,0.5833,1.0,1.0,1.9294,0.8451,1.2553,0.6111,-0.2192,0.2359,1.0
323,265.0,276.0,183293.0,183331.0,227.0,22.0,38.0,32920.0,135.0,158.0,1353.0,0.0,1.0,100.0,0.3917,0.4569,0.2895,0.0081,0.5,1.0,1.0,2.356,1.0414,1.5798,0.7105,0.133,0.6839,1.0
324,605.0,736.0,2066548.0,2066684.0,1981.0,219.0,206.0,230693.0,104.0,127.0,1387.0,0.0,1.0,40.0,0.8724,0.8888,0.9632,0.0944,0.5982,0.6602,1.0,3.2969,2.1173,2.1335,0.0368,-0.0902,1.0,1.0
325,1257.0,1275.0,180920.0,180939.0,160.0,55.0,32.0,19189.0,112.0,135.0,1356.0,0.0,1.0,40.0,0.1195,0.5322,0.9474,0.0133,0.3273,0.5938,1.0,2.2041,1.2553,1.2787,0.0526,-0.063,0.5659,1.0
326,1326.0,1333.0,1581921.0,1581956.0,139.0,27.0,35.0,16441.0,110.0,132.0,1354.0,0.0,1.0,40.0,0.031,0.4326,0.2,0.0052,0.2593,1.0,1.0,2.1430000000000002,0.8451,1.5441,0.8,-0.0759,0.4057,1.0
327,782.0,804.0,798878.0,798912.0,576.0,34.0,34.0,61342.0,84.0,133.0,1362.0,0.0,1.0,40.0,0.8194,0.2299,0.6471,0.0161,0.6471,1.0,1.0,2.7604,1.3424,1.5315,0.3529,-0.168,0.9513,1.0
328,1421.0,1448.0,5921344.0,5921348.0,81.0,28.0,9.0,10329.0,113.0,141.0,1650.0,1.0,0.0,69.0,0.2448,0.25,0.1481,0.0164,0.9643,0.4444,0.0,1.9085,1.4314,0.6021,-0.8518,-0.0038,0.215,1.0
329,1159.0,1169.0,301412.0,301420.0,66.0,12.0,8.0,7164.0,87.0,135.0,1690.0,1.0,0.0,150.0,0.6166,0.175,0.8,0.0059,0.8333,1.0,0.0,1.8195,1.0,0.9031,-0.2,-0.152,0.1852,1.0
330,98.0,168.0,395521.0,395722.0,8035.0,189.0,214.0,782154.0,80.0,134.0,1360.0,0.0,1.0,200.0,0.1441,0.4289,0.3483,0.0515,0.3704,0.9392,1.0,3.905,1.8451,2.3032,0.6517,-0.2395,1.0,1.0
331,21.0,39.0,3411415.0,3411438.0,201.0,46.0,28.0,23925.0,112.0,126.0,1364.0,0.0,1.0,40.0,0.0308,0.5145,0.7826,0.0132,0.3913,0.8214,1.0,2.3032,1.2553,1.3617,0.2174,-0.0701,0.6781,1.0
332,296.0,310.0,1731318.0,1731347.0,224.0,34.0,30.0,26255.0,108.0,127.0,1690.0,0.0,1.0,70.0,0.3503,0.4483,0.4828,0.0083,0.4118,0.9667,1.0,2.3503,1.1461,1.4624,0.5172,-0.0843,0.6663,1.0
333,54.0,62.0,3971234.0,3971359.0,583.0,75.0,125.0,60497.0,89.0,126.0,1366.0,0.0,1.0,40.0,0.0791,0.41700000000000004,0.064,0.0059,0.1067,1.0,1.0,2.7657,0.9031,2.0969,0.9359999999999999,-0.1893,0.9905,1.0
334,905.0,916.0,1046618.0,1046624.0,41.0,12.0,7.0,4162.0,88.0,117.0,1687.0,1.0,0.0,100.0,0.914,0.3788,0.5454,0.0065,0.9167,0.8571,0.0,1.6128,1.0414,0.7782,-0.4545,-0.2069,0.1715,1.0
335,797.0,831.0,735496.0,735528.0,337.0,57.0,43.0,43551.0,119.0,143.0,1362.0,0.0,1.0,50.0,0.7797,0.6903,0.9412,0.025,0.5965,0.7442,0.0,2.5276,1.5315,1.5051,-0.0588,0.0096,0.9947,1.0
336,0.0,8.0,464503.0,464538.0,189.0,18.0,35.0,21380.0,99.0,127.0,1687.0,0.0,1.0,200.0,0.0,0.325,0.2286,0.0047,0.4444,1.0,1.0,2.2765,0.9031,1.5441,0.7714,-0.1162,0.46299999999999997,1.0
337,780.0,804.0,3746641.0,3746649.0,99.0,30.0,18.0,13131.0,125.0,143.0,1378.0,0.0,1.0,40.0,0.8331,0.4844,0.3333,0.0174,0.8,0.4444,0.0,1.9956,1.3802,0.9031,-0.6667,0.0362,0.3241,1.0
338,1230.0,1244.0,86773.0,86815.0,279.0,58.0,51.0,35410.0,118.0,141.0,1396.0,0.0,1.0,120.0,0.2178,0.5255,0.3333,0.01,0.2414,0.8235,1.0,2.4456,1.1461,1.6233,0.6667,-0.0085,0.8705,1.0
339,1317.0,1327.0,222011.0,222032.0,145.0,16.0,21.0,13334.0,67.0,118.0,1650.0,1.0,0.0,100.0,0.3915,0.3095,0.4762,0.0061,0.625,1.0,1.0,2.1614,1.0,1.3222,0.5238,-0.2816,0.3509,1.0
340,253.0,265.0,220228.0,220253.0,200.0,30.0,25.0,18651.0,66.0,108.0,1692.0,0.0,1.0,300.0,0.2991,0.3333,0.48,0.0071,0.4,1.0,1.0,2.301,1.0792,1.3979,0.52,-0.2715,0.4963,1.0
341,1031.0,1058.0,68050.0,68092.0,665.0,41.0,42.0,63000.0,35.0,116.0,1627.0,0.0,1.0,40.0,0.6995,0.4136,0.6429,0.0166,0.6585,1.0,1.0,2.8228,1.4314,1.6233,0.3571,-0.2599,0.9961,1.0
342,1146.0,1162.0,581539.0,581546.0,74.0,19.0,12.0,6481.0,79.0,103.0,1358.0,1.0,0.0,300.0,0.2887,0.3393,0.4375,0.0118,0.8421,0.5833,0.0,1.8692,1.2041,0.8451,-0.5625,-0.3158,0.2195,1.0
343,1543.0,1562.0,1312943.0,1312948.0,51.0,21.0,9.0,5843.0,102.0,127.0,1652.0,1.0,0.0,69.0,0.109,0.4632,0.2632,0.0115,0.9048,0.5556,0.0,1.7076,1.2787,0.6990000000000001,-0.7368,-0.1049,0.2007,1.0
344,647.0,667.0,2162587.0,2162594.0,62.0,24.0,15.0,5744.0,82.0,109.0,1370.0,1.0,0.0,80.0,0.9445,0.5571,0.35,0.0146,0.8333,0.4667,0.0,1.7924,1.301,0.8451,-0.65,-0.2762,0.2532,1.0
345,100.0,116.0,1002562.0,1002587.0,211.0,26.0,28.0,23894.0,102.0,134.0,1374.0,0.0,1.0,40.0,0.1456,0.4725,0.64,0.0116,0.6154,0.8929,1.0,2.3243,1.2041,1.3979,0.36,-0.1153,0.6574,1.0
346,15.0,29.0,1084661.0,1084680.0,128.0,17.0,21.0,14278.0,104.0,119.0,1373.0,0.0,1.0,40.0,0.0218,0.5188,0.7368,0.0102,0.8235,0.9048,1.0,2.1072,1.1461,1.2787,0.2632,-0.1285,0.4399,1.0
347,239.0,268.0,182093.0,182154.0,703.0,123.0,87.0,71130.0,63.0,111.0,1692.0,0.0,1.0,300.0,0.2825,0.6026,0.4754,0.0171,0.2358,0.7012,1.0,2.847,1.4624,1.7853,0.5246,-0.2095,0.9999,1.0
348,1603.0,1613.0,1995544.0,1995586.0,308.0,25.0,42.0,22991.0,55.0,94.0,1656.0,1.0,0.0,80.0,0.0519,0.2667,0.2381,0.006,0.4,1.0,1.0,2.4885,1.0,1.6233,0.7619,-0.4168,0.6868,1.0
349,19.0,28.0,39680.0,39849.0,1170.0,99.0,174.0,67967.0,29.0,93.0,1362.0,0.0,1.0,200.0,0.0279,0.2308,0.0532,0.0066,0.0909,0.9713,1.0,3.0682,0.9542,2.2279,0.9467,-0.5462,0.9997,1.0
350,1122.0,1139.0,2650780.0,2650795.0,144.0,20.0,16.0,14169.0,84.0,116.0,1646.0,1.0,0.0,80.0,0.616,0.4353,0.8824,0.0103,0.85,0.9375,0.0,2.1584,1.2305,1.1761,-0.1177,-0.2313,0.4219,1.0
351,235.0,251.0,103892.0,103932.0,297.0,48.0,42.0,28658.0,89.0,108.0,1692.0,0.0,1.0,300.0,0.2778,0.5359,0.4,0.0095,0.3333,0.9524,1.0,2.4728,1.2041,1.6021,0.6,-0.2462,0.9048,1.0
352,1155.0,1166.0,476876.0,476887.0,82.0,13.0,11.0,8745.0,77.0,133.0,1696.0,1.0,0.0,100.0,0.625,0.3223,1.0,0.0065,0.8461,1.0,0.5,1.9138,1.0414,1.0414,0.0,-0.1668,0.23,1.0
353,2.0,10.0,421204.0,421233.0,161.0,13.0,29.0,18711.0,103.0,133.0,1687.0,0.0,1.0,200.0,0.0024,0.306,0.2759,0.0047,0.6154,1.0,1.0,2.2068,0.9031,1.4624,0.7241,-0.0921,0.385,1.0
354,126.0,137.0,31146.0,31164.0,119.0,19.0,19.0,22198.0,179.0,197.0,1353.0,0.0,1.0,200.0,0.1863,0.39899999999999997,0.6111,0.0081,0.5789,0.9474,1.0,2.0756,1.0414,1.2553,0.3889,0.4573,0.3329,1.0
355,1050.0,1071.0,856766.0,856784.0,180.0,33.0,23.0,22591.0,119.0,135.0,1376.0,0.0,1.0,40.0,0.4433,0.5238,0.8571,0.0153,0.6364,0.7826,0.0,2.2553,1.3222,1.2553,-0.1429,-0.0195,0.6236,1.0
356,349.0,362.0,1115618.0,1115654.0,270.0,34.0,38.0,28445.0,96.0,126.0,1372.0,0.0,1.0,40.0,0.5088,0.4231,0.3611,0.0095,0.3823,0.9474,1.0,2.4314,1.1139,1.5563,0.6389,-0.1769,0.7512,1.0
357,1188.0,1202.0,142256.0,142260.0,34.0,14.0,5.0,4385.0,121.0,143.0,1366.0,0.0,1.0,60.0,0.2401,0.3929,0.2857,0.0103,1.0,0.8,0.0,1.5315,1.1461,0.6021,-0.7143,0.0076,0.1622,1.0
358,1572.0,1610.0,337559.0,337645.0,1570.0,176.0,128.0,128770.0,29.0,111.0,1692.0,0.0,1.0,300.0,0.0969,0.5196,0.4419,0.0225,0.2159,0.6719,1.0,3.1959,1.5798,1.9345,0.5581,-0.3592,1.0,1.0
359,144.0,152.0,127892.0,127903.0,68.0,10.0,11.0,8586.0,101.0,142.0,1618.0,1.0,0.0,70.0,0.17800000000000002,0.2273,0.7273,0.0049,0.8,1.0,1.0,1.8325,0.9031,1.0414,0.2727,-0.0136,0.1934,1.0
360,1325.0,1339.0,30207.0,30238.0,268.0,29.0,31.0,25809.0,79.0,124.0,1353.0,0.0,1.0,120.0,0.0207,0.3825,0.4516,0.0104,0.4828,1.0,1.0,2.4281,1.1461,1.4914,0.5484,-0.2476,0.7065,1.0
361,239.0,269.0,276029.0,276047.0,299.0,51.0,22.0,37820.0,116.0,140.0,1360.0,0.0,1.0,40.0,0.3515,0.4463,0.6,0.0221,0.5882,0.8182,0.0,2.4757,1.4771,1.2553,-0.4,-0.0118,0.8299,1.0
362,1705.0,1713.0,389963.0,389978.0,102.0,9.0,15.0,8359.0,70.0,95.0,1715.0,0.0,1.0,50.0,0.0023,0.15,0.5333,0.0047,0.8889,1.0,1.0,2.0086,0.9031,1.1761,0.4667,-0.3598,0.2288,1.0
363,382.0,392.0,172773.0,172798.0,137.0,18.0,26.0,23072.0,161.0,175.0,1353.0,0.0,1.0,100.0,0.5647,0.452,0.4,0.0074,0.5556,0.9615,1.0,2.1367,1.0,1.3979,0.6,0.3157,0.4138,1.0
364,1176.0,1208.0,360880.0,360936.0,1467.0,37.0,68.0,146487.0,83.0,124.0,1353.0,0.0,1.0,70.0,0.2143,0.1814,0.5714,0.0236,0.8649,0.8235,1.0,3.1664,1.5051,1.7482,0.4286,-0.2199,0.9999,1.0
365,244.0,261.0,184455.0,184498.0,460.0,49.0,44.0,46972.0,86.0,111.0,1692.0,0.0,1.0,300.0,0.2884,0.3707,0.3954,0.01,0.3469,0.9773,1.0,2.6628,1.2305,1.6335,0.6047,-0.2022,0.9457,1.0
366,1082.0,1095.0,825488.0,825519.0,192.0,34.0,32.0,24530.0,120.0,140.0,1374.0,0.0,1.0,40.0,0.4061,0.5236,0.4193,0.0095,0.3823,0.9688,1.0,2.2833,1.1139,1.4914,0.5806,-0.0019,0.6619,1.0
367,1126.0,1134.0,2636449.0,2636459.0,59.0,11.0,10.0,6936.0,102.0,135.0,1656.0,1.0,0.0,100.0,0.6304,0.2625,0.8,0.0048,0.7273,1.0,1.0,1.7708,0.9031,1.0,0.2,-0.0816,0.1852,1.0
368,99.0,129.0,2634035.0,2634039.0,75.0,30.0,7.0,9556.0,104.0,149.0,1376.0,0.0,1.0,40.0,0.1439,0.375,0.1333,0.0218,1.0,0.5714,0.0,1.8751,1.4771,0.6021,-0.8667,-0.0046,0.2288,1.0
369,1175.0,1274.0,114719.0,114762.0,1666.0,186.0,121.0,182339.0,96.0,127.0,1356.0,0.0,1.0,40.0,0.1209,0.6086,0.4343,0.073,0.5323,0.3554,0.0,3.2217,1.9956,1.6335,-0.5657,-0.1449,1.0,1.0
370,247.0,272.0,165496.0,165553.0,744.0,72.0,65.0,73055.0,77.0,111.0,1692.0,0.0,1.0,300.0,0.292,0.4779,0.4386,0.0148,0.3472,0.8769,1.0,2.8716,1.3979,1.7559,0.5614,-0.2329,0.9994,1.0
371,123.0,132.0,189105.0,189141.0,145.0,18.0,39.0,20557.0,132.0,151.0,1353.0,0.0,1.0,100.0,0.1818,0.5525,0.25,0.0066,0.5,0.9231,1.0,2.1614,0.9542,1.5563,0.75,0.1076,0.5362,1.0
372,781.0,801.0,1045940.0,1045960.0,178.0,60.0,39.0,22761.0,120.0,135.0,1353.0,0.0,1.0,70.0,0.816,0.555,1.0,0.0148,0.3333,0.5128,0.5,2.2504,1.301,1.301,0.0,-0.001,0.6574,1.0
373,21.0,74.0,5367324.0,5367377.0,784.0,66.0,54.0,82565.0,67.0,133.0,1648.0,1.0,0.0,80.0,0.0255,0.7209,1.0,0.0322,0.8029999999999999,0.9815,0.5,2.8943,1.7243,1.7243,0.0,-0.1772,1.0,1.0
374,823.0,830.0,176554.0,176567.0,74.0,12.0,13.0,6557.0,76.0,102.0,1652.0,1.0,0.0,100.0,0.9952,0.1868,0.5385,0.0042,0.5833,1.0,1.0,1.8692,0.8451,1.1139,0.4615,-0.3077,0.1965,1.0
375,1341.0,1409.0,2794140.0,2794143.0,173.0,68.0,11.0,21612.0,65.0,174.0,1692.0,1.0,0.0,70.0,0.3345,0.152,0.0441,0.0402,1.0,0.2727,0.0,2.238,1.8325,0.4771,-0.9559,-0.024,0.3419,1.0
376,1251.0,1276.0,2371628.0,2371646.0,203.0,40.0,31.0,26321.0,121.0,141.0,1600.0,0.0,1.0,40.0,0.405,0.5489,0.72,0.0156,0.625,0.5806,0.0,2.3075,1.3979,1.2553,-0.28,0.013000000000000001,0.7281,1.0
377,1567.0,1580.0,72307.0,72355.0,326.0,35.0,49.0,31251.0,87.0,109.0,1692.0,0.0,1.0,300.0,0.1324,0.4776,0.2708,0.0077,0.3714,0.9796,1.0,2.5132,1.1139,1.6812,0.7292,-0.2511,0.8952,1.0
378,20.0,31.0,1048964.0,1048986.0,158.0,18.0,22.0,17923.0,106.0,125.0,1373.0,0.0,1.0,40.0,0.0291,0.3471,0.5,0.008,0.6111,1.0,1.0,2.1987,1.0414,1.3424,0.5,-0.1138,0.4009,1.0
379,1372.0,1378.0,4309441.0,4309470.0,101.0,7.0,29.0,7514.0,44.0,95.0,1387.0,0.0,1.0,50.0,0.013000000000000001,0.4195,0.2069,0.0043,0.8571,1.0,1.0,2.0043,0.7782,1.4624,0.7931,-0.4188,0.2984,1.0
380,0.0,13.0,438867.0,438919.0,260.0,23.0,56.0,27344.0,46.0,127.0,1353.0,0.0,1.0,70.0,0.0,0.6154,0.25,0.0096,0.5652,0.9286,1.0,2.415,1.1139,1.716,0.75,-0.1784,0.9236,1.0
381,617.0,623.0,2163461.0,2163487.0,104.0,25.0,26.0,11941.0,106.0,127.0,1364.0,0.0,1.0,100.0,0.9047,0.3333,0.2308,0.0044,0.24,1.0,1.0,2.017,0.7782,1.415,0.7692,-0.10300000000000001,0.2739,1.0
382,1123.0,1137.0,11066410.0,11066424.0,143.0,20.0,14.0,16288.0,96.0,127.0,1362.0,0.0,1.0,40.0,0.3304,0.2704,1.0,0.0103,0.7,1.0,0.5,2.1553,1.1461,1.1461,0.0,-0.1101,0.33,1.0
383,1068.0,1077.0,188817.0,188826.0,60.0,12.0,11.0,6735.0,99.0,127.0,1687.0,1.0,0.0,70.0,0.7232,0.2593,1.0,0.0053,0.75,0.8182,0.5,1.7781,0.9542,0.9542,0.0,-0.12300000000000001,0.1862,1.0
384,1261.0,1281.0,87951.0,87967.0,103.0,26.0,22.0,11682.0,101.0,133.0,1360.0,1.0,0.0,80.0,0.1162,0.6781,0.8,0.0147,0.7692,0.7273,0.0,2.0128,1.301,1.2041,-0.2,-0.1139,0.5296,1.0
385,344.0,355.0,113753.0,113766.0,92.0,12.0,13.0,4690.0,29.0,71.0,1356.0,1.0,0.0,300.0,0.5074,0.3566,0.8461,0.0081,0.9167,1.0,1.0,1.9638,1.0414,1.1139,0.1539,-0.6017,0.257,1.0
386,1090.0,1103.0,255155.0,255186.0,168.0,37.0,33.0,21640.0,119.0,143.0,1374.0,0.0,1.0,40.0,0.3945,0.5831,0.4193,0.0095,0.3514,0.9394,1.0,2.2253,1.1139,1.4914,0.5806,0.0063,0.6619,1.0
387,949.0,970.0,1037445.0,1037462.0,156.0,39.0,24.0,17756.0,101.0,127.0,1370.0,1.0,0.0,69.0,0.5839,0.563,0.8095,0.0153,0.5385,0.7083,0.0,2.1931,1.3222,1.2305,-0.1905,-0.1108,0.5903,1.0
388,97.0,107.0,2770166.0,2770177.0,70.0,19.0,14.0,8127.0,104.0,127.0,1356.0,1.0,0.0,70.0,0.1431,0.3636,0.9091,0.0074,0.5263,0.7857,1.0,1.8451,1.0,1.0414,0.0909,-0.09300000000000001,0.2173,1.0
389,0.0,20.0,843312.0,843472.0,1613.0,104.0,172.0,144769.0,72.0,104.0,1687.0,1.0,0.0,80.0,0.0,0.4959,0.125,0.0119,0.1923,0.9302,1.0,3.2076,1.301,2.2041,0.875,-0.2988,1.0,1.0
390,25.0,34.0,281358.0,281513.0,891.0,36.0,155.0,76438.0,70.0,103.0,1353.0,0.0,1.0,185.0,0.0369,0.3613,0.0581,0.0066,0.25,1.0,1.0,2.9499,0.9542,2.1903,0.9419,-0.3298,0.9993,1.0
391,1303.0,1315.0,9708110.0,9708157.0,347.0,43.0,51.0,37960.0,95.0,127.0,1362.0,0.0,1.0,40.0,0.069,0.3848,0.2553,0.0088,0.2791,0.9216,1.0,2.5403,1.0792,1.6721,0.7447,-0.1453,0.8513,1.0
392,1335.0,1668.0,2191536.0,2191539.0,795.0,333.0,62.0,95390.0,77.0,167.0,1692.0,1.0,0.0,70.0,0.0284,0.2042,0.009000000000000001,0.1968,1.0,0.0484,0.0,2.9004,2.5224,0.4771,-0.991,-0.0626,0.9905,1.0
393,1207.0,1229.0,1438781.0,1438802.0,294.0,69.0,41.0,35659.0,116.0,128.0,1602.0,0.0,1.0,40.0,0.4657,0.3636,0.9546,0.0137,0.3188,0.5122,0.0,2.4683,1.3424,1.3222,-0.0454,-0.0524,0.7436,1.0
394,971.0,980.0,74495.0,74519.0,148.0,19.0,24.0,16771.0,101.0,133.0,1362.0,0.0,1.0,175.0,0.5609,0.3148,0.375,0.0066,0.4737,1.0,1.0,2.1703,0.9542,1.3802,0.625,-0.1147,0.3601,1.0
395,281.0,339.0,2295428.0,2295433.0,122.0,58.0,13.0,14877.0,116.0,134.0,1356.0,0.0,1.0,40.0,0.4144,0.5793,0.0862,0.0428,1.0,0.3846,0.0,2.0864,1.7634,0.6990000000000001,-0.9138,-0.0473,0.4796,1.0
396,1.0,8.0,111151.0,111213.0,318.0,12.0,62.0,21582.0,19.0,99.0,1687.0,1.0,0.0,80.0,0.0012,0.2673,0.1129,0.0041,0.5833,1.0,1.0,2.5024,0.8451,1.7924,0.8871,-0.4698,0.7065,1.0
397,656.0,666.0,336137.0,336152.0,114.0,10.0,15.0,11618.0,77.0,122.0,1687.0,1.0,0.0,80.0,0.7777,0.24,0.6667,0.0059,1.0,1.0,1.0,2.0569,1.0,1.1761,0.3333,-0.2038,0.266,1.0
398,1440.0,1450.0,220121.0,220146.0,138.0,17.0,25.0,16548.0,101.0,133.0,1633.0,0.0,1.0,250.0,0.2241,0.44799999999999995,0.4,0.0061,0.5882,1.0,1.0,2.1399,1.0,1.3979,0.6,-0.0632,0.4138,1.0
399,182.0,211.0,402237.0,402266.0,268.0,98.0,55.0,35565.0,125.0,143.0,1364.0,0.0,1.0,40.0,0.2669,0.6813,1.0,0.0213,0.2959,0.5273,0.5,2.4281,1.4624,1.4624,0.0,0.0368,0.9732,1.0
400,642.0,744.0,942520.0,942532.0,536.0,118.0,52.0,61209.0,106.0,127.0,1670.0,0.0,1.0,40.0,0.7689,0.5621,0.1177,0.0611,0.8644,0.2308,0.0,2.7292,2.0086,1.0792,-0.8824,-0.1078,0.9979,1.0
401,357.0,378.0,1090984.0,1091013.0,229.0,53.0,37.0,27597.0,111.0,134.0,1372.0,0.0,1.0,40.0,0.5204,0.624,0.7241,0.0153,0.3962,0.7838,1.0,2.3598,1.3222,1.4624,0.2759,-0.0585,0.8854,1.0
402,216.0,228.0,2150440.0,2150452.0,106.0,12.0,13.0,12235.0,107.0,124.0,1387.0,0.0,1.0,40.0,0.3115,0.2639,1.0,0.0087,1.0,0.9231,0.5,2.0253,1.0792,1.0792,0.0,-0.0983,0.2583,1.0
403,111.0,121.0,104337.0,104353.0,101.0,10.0,17.0,16669.0,153.0,175.0,1353.0,0.0,1.0,100.0,0.1641,0.3688,0.625,0.0074,1.0,0.9412,1.0,2.0043,1.0,1.2041,0.375,0.2894,0.2792,1.0
404,1073.0,1094.0,96615.0,96658.0,512.0,55.0,49.0,68556.0,127.0,141.0,1627.0,0.0,1.0,40.0,0.6552,0.433,0.4884,0.0129,0.3818,0.8776,1.0,2.7093,1.3222,1.6335,0.5116,0.0461,0.9821,1.0
405,189.0,203.0,238753.0,238766.0,63.0,20.0,14.0,8140.0,118.0,141.0,1364.0,0.0,1.0,40.0,0.2771,0.6539,0.9286,0.0103,0.7,0.9286,0.0,1.7993,1.1461,1.1139,-0.0714,0.0094,0.3097,1.0
406,408.0,416.0,945792.0,945807.0,81.0,11.0,15.0,9462.0,107.0,125.0,1360.0,0.0,1.0,130.0,0.6,0.325,0.5333,0.0059,0.7273,1.0,1.0,1.9085,0.9031,1.1761,0.4667,-0.0874,0.2288,1.0
407,1043.0,1106.0,4163671.0,4163699.0,980.0,80.0,46.0,92750.0,24.0,133.0,1356.0,1.0,0.0,200.0,0.3687,0.4444,0.4444,0.0465,0.7875,0.6087,0.0,2.9912,1.7993,1.4472,-0.5556,-0.2606,0.9999,1.0
408,247.0,272.0,244048.0,244067.0,235.0,36.0,22.0,29911.0,119.0,142.0,1360.0,0.0,1.0,40.0,0.3632,0.5053,0.76,0.0184,0.6944,0.8636,0.0,2.3711,1.3979,1.2787,-0.24,-0.0056,0.7598,1.0
409,1039.0,1048.0,1338444.0,1338453.0,66.0,10.0,9.0,7683.0,101.0,130.0,1362.0,1.0,0.0,120.0,0.4611,0.1852,1.0,0.0066,0.9,1.0,0.5,1.8195,0.9542,0.9542,0.0,-0.0905,0.1862,1.0
410,1677.0,1686.0,1846237.0,1846251.0,93.0,13.0,14.0,5606.0,42.0,84.0,1692.0,1.0,0.0,70.0,0.0071,0.2619,0.6429,0.0053,0.6923,1.0,1.0,1.9685,0.9542,1.1461,0.3571,-0.5291,0.2359,1.0
